x1,x2,x3,x4,x5
0.08554533303162921,0.009006436060645688,0.038061884344254934,0.008143625367385072,0.0034864454881749956
0.009006436060645688,0.16096156465384673,0.05223294356505556,0.011119692682349185,0.00477966435480563
0.038061884344254934,0.05223294356505556,0.03754634040595195,0.006070656787945666,0.002602912916860205
0.008143625367385072,0.011119692682349185,0.006070656787945666,0.0017065409340670252,0.0005562051141223591
0.0034864454881749956,0.00477966435480563,0.002602912916860205,0.0005562051141223591,0.0003145881299205284
